#
# File created on 2021-12-09 10:58:07 EST
#
# U.S. Geological Survey
# 
# This file contains selected water-quality data for stations in the National Water Information 
# System water-quality database.  Explanation of codes found in this file are followed by
# the retrieved data.
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
# To view additional data-quality attributes, output the results using these options:  
# one result per row, expanded attributes.  Additional precautions are at:
# https://help.waterdata.usgs.gov/tutorials/water-quality-data/help-using-the-water-quality-data-retrieval-system#Data_retrievals_precautions
#
#  agency_cd                   - Agency Code
#  site_no                     - Station number
#  sample_dt                   - Begin date
#  sample_tm                   - Begin time
#  sample_end_dt               - End date
#  sample_end_tm               - End time
#  sample_start_time_datum_cd  - Time datum
#  tm_datum_rlbty_cd           - Time datum reliability code
#  coll_ent_cd                 - Agency Collecting Sample Code
#  medium_cd                   - Medium code
#  tu_id                       - Taxonomic unit code
#  body_part_id                - Body part code
#  P00028                      - Agency analyzing sample, code
#  P00060                      - Discharge, cubic feet per second
#  P00061                      - Discharge, instantaneous, cubic feet per second
#  P00065                      - Gage height, feet
#  P00500                      - Total solids dried at 105 degrees Celsius, water, unfiltered, milligrams per liter
#  P00530                      - Suspended solids, water, unfiltered, milligrams per liter
#  P00600                      - Total nitrogen [nitrate + nitrite + ammonia + organic-N], water, unfiltered, milligrams per liter
#  P00605                      - Organic nitrogen, water, unfiltered, milligrams per liter as nitrogen
#  P00610                      - Ammonia (NH3 + NH4+), water, unfiltered, milligrams per liter as nitrogen
#  P00625                      - Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen
#  P00630                      - Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen
#  P00660                      - Orthophosphate, water, filtered, milligrams per liter as PO4
#  P00665                      - Phosphorus, water, unfiltered, milligrams per liter as phosphorus
#  P00666                      - Phosphorus, water, filtered, milligrams per liter as phosphorus
#  P00671                      - Orthophosphate, water, filtered, milligrams per liter as phosphorus
#  P00940                      - Chloride, water, filtered, milligrams per liter
#  P30207                      - Gage height, above datum, meters
#  P30208                      - Discharge, cubic meters per second
#  P30209                      - Discharge, instantaneous, cubic meters per second
#  P71845                      - Ammonia (NH3 + NH4+), water, unfiltered, milligrams per liter as NH4
#  P71886                      - Phosphorus, water, unfiltered, milligrams per liter as PO4
#  P71887                      - Total nitrogen [nitrate + nitrite + ammonia + organic-N], water, unfiltered, milligrams per liter as nitrate
#  P80154                      - Suspended sediment concentration, milligrams per liter
#  P80155                      - Suspended sediment discharge, short tons per day
#  P82398                      - Sampling method, code
#  P91157                      - Suspended sediment, sediment mass recovered from whole water sample, dry weight, grams
#
# Description of sample_start_time_datum_cd:
# CST  - Central Standard Time
# CDT  - Central Daylight Time
#
# Description of tm_datum_rlbty_cd:
# K  - Known
# T  - Transferred
#
# Description of coll_ent_cd:
# USGS-WRD  - U.S. Geological Survey-Water Resources Discipline
#
# Description of medium_cd:
# WS  - Surface water
#
# Description of tu_id:
# https://www.itis.gov/
#
# Description of body_part_id:
#
# Description of remark_cd:
# <  - Less than
#
# Data for the following sites are included:
#  USGS 05427965 SPRING HARBOR STORM SEWER AT MADISON, WI
#
# WARNING:  Some spreadsheet programs do not allow more than 256 columns. This retrieval
# may not be imported into those programs without manually editing this file.
#
agency_cd	site_no	sample_dt	sample_tm	sample_end_dt	sample_end_tm	sample_start_time_datum_cd	tm_datum_rlbty_cd	coll_ent_cd	medium_cd	tu_id	body_part_id	p00028	p00060	p00061	p00065	p00500	p00530	p00600	p00605	p00610	p00625	p00630	p00660	p00665	p00666	p00671	p00940	p30207	p30208	p30209	p71845	p71886	p71887	p80154	p80155	p82398	p91157
USGS	05427965	1992-09-06	02:30			CDT	T	USGS-WRD	WS			 1028		 56																 1.6				 139	 21	 50	
USGS	05427965	1992-09-06	02:40			CDT	T	USGS-WRD	WS			 1028		 32																 0.91				 100	 8.6	 50	
USGS	05427965	1992-09-06	02:50			CDT	T	USGS-WRD	WS			 1028		 95																 2.7				 1120	 286	 50	
USGS	05427965	1992-09-06	03:30			CDT	T	USGS-WRD	WS			 1028		 38																 1.1				 236	 24	 50	
USGS	05427965	1992-09-06	09:55			CDT	T	USGS-WRD	WS			 1028		 8.7																 0.25				 30	 0.70	 50	
USGS	05427965	1992-09-09	05:40			CDT	T	USGS-WRD	WS			 1028		 11																 0.31				 202	 6.0	 50	
USGS	05427965	1992-09-09	05:50			CDT	T	USGS-WRD	WS			 1028		 78																 2.2				 184	 39	 50	
USGS	05427965	1992-09-09	06:00			CDT	T	USGS-WRD	WS			 1028		 57																 1.6				 228	 35	 50	
USGS	05427965	1992-09-09	06:10			CDT	T	USGS-WRD	WS			 1028		 110																 3.1				 838	 249	 50	
USGS	05427965	1992-09-09	07:05			CDT	T	USGS-WRD	WS			 1028		 54																 1.5				 384	 56	 50	
USGS	05427965	1992-09-09	10:00			CDT	T	USGS-WRD	WS			 1028		 19																 0.54				 117	 6.0	 50	
USGS	05427965	1992-09-09	10:18			CDT	T	USGS-WRD	WS			 1028		 15																 0.42				 108	 4.4	 10	
USGS	05427965	1992-09-09	11:05			CDT	T	USGS-WRD	WS			 1028		 7.2																 0.20				 88	 1.7	 50	
USGS	05427965	1992-09-14	11:05			CDT	T	USGS-WRD	WS			 1028		 22																 0.62				 216	 13	 50	
USGS	05427965	1992-09-14	11:45			CDT	T	USGS-WRD	WS			 1028		 41																 1.2				 578	 64	 50	
USGS	05427965	1992-09-14	15:15			CDT	T	USGS-WRD	WS			 1028		 11																 0.31				 66	 2.0	 50	
USGS	05427965	1992-09-16	12:25			CDT	T	USGS-WRD	WS			 1028		 27																 0.76				 211	 15	 50	
USGS	05427965	1992-09-16	12:45			CDT	T	USGS-WRD	WS			 1028		 142																 4.0				 316	 121	 50	
USGS	05427965	1992-09-16	12:50			CDT	T	USGS-WRD	WS			 1028		 198																 5.6				 590	 315	 50	
USGS	05427965	1992-09-16	13:15			CDT	T	USGS-WRD	WS			 1028		 146																 4.1				 749	 295	 50	
USGS	05427965	1992-09-16	14:50			CDT	T	USGS-WRD	WS			 1028		 53																 1.5				 259	 37	 50	
USGS	05427965	1992-09-16	22:20			CDT	T	USGS-WRD	WS			 1028		 7.2																 0.20				 219	 4.3	 50	
USGS	05427965	1992-09-17	05:15			CDT	T	USGS-WRD	WS			 1028		 7.2																 0.20				 59	 1.2	 50	
USGS	05427965	1992-09-17	05:45			CDT	T	USGS-WRD	WS			 1028		 86																 2.4				 270	 63	 50	
USGS	05427965	1992-09-17	06:12			CDT	T	USGS-WRD	WS			 1028		 92																 2.6				 392	 97	 10	
USGS	05427965	1992-09-17	06:14			CDT	T	USGS-WRD	WS			 1028		 89																 2.5				 414	 99	 50	
USGS	05427965	1992-09-17	06:40			CDT	T	USGS-WRD	WS			 1028		 55																 1.6				 369	 55	 50	
USGS	05427965	1992-09-17	10:30			CDT	T	USGS-WRD	WS			 1028		 7.7																 0.22				 137	 2.9	 50	
USGS	05427965	1992-09-18	03:40			CDT	T	USGS-WRD	WS			 1028		 25																 0.71				 383	 26	 50	
USGS	05427965	1992-09-18	04:05			CDT	T	USGS-WRD	WS			 1028		 117																 3.3				 644	 203	 50	
USGS	05427965	1992-09-18	06:05			CDT	T	USGS-WRD	WS			 1028		 57																 1.6				 158	 24	 50	
USGS	05427965	1992-09-18	10:55			CDT	T	USGS-WRD	WS			 1028		 22																 0.62				 131	 7.8	 50	
USGS	05427965	1992-09-20	19:30			CDT	T	USGS-WRD	WS			 1028		 12																 0.34				 192	 6.2	 50	
USGS	05427965	1992-09-20	19:50			CDT	T	USGS-WRD	WS			 1028		 27																 0.76				 161	 12	 50	
USGS	05427965	1992-09-21	02:20			CDT	T	USGS-WRD	WS			 1028		 4.1																 0.12				 13	 0.15	 50	
USGS	05427965	1992-09-23	00:10			CDT	T	USGS-WRD	WS			 1028		 8.2																 0.23				 160	 3.5	 50	
USGS	05427965	1992-09-26	12:25			CDT	T	USGS-WRD	WS			 1028		 10																 0.28				 154	 4.2	 50	
USGS	05427965	1992-09-26	13:00			CDT	T	USGS-WRD	WS			 1028		 33																 0.93				 244	 22	 50	
USGS	05427965	1992-09-26	14:20			CDT	T	USGS-WRD	WS			 1028		 16																 0.45				 73	 3.2	 50	
USGS	05427965	1992-09-26	23:30			CDT	T	USGS-WRD	WS			 1028		 5.8																 0.16				 37	 0.58	 50	
USGS	05427965	1992-10-08	14:00			CDT	T		WS					 33																 0.93				 996	 89	 50	
USGS	05427965	1992-10-08	16:00			CDT	T		WS					 17																 0.48				 279	 13	 50	
USGS	05427965	1992-10-08	17:10			CDT	T		WS					 5.5																 0.16				 84	 1.3	 50	
USGS	05427965	1992-10-15	18:30			CDT	T		WS					 6.1																 0.17				 108	 1.8	 50	
USGS	05427965	1992-10-15	19:15			CDT	T		WS					 33																 0.93				 219	 20	 50	
USGS	05427965	1992-10-15	23:05			CDT	T		WS					 5.5																 0.16				 17	 0.25	 50	
USGS	05427965	1992-11-01	05:45			CST	T		WS					 7.2																 0.20				 56	 1.1	 50	
USGS	05427965	1992-11-01	06:45			CST	T		WS					 20																 0.57				 70	 3.8	 50	
USGS	05427965	1992-11-01	17:35			CST	T		WS					 46																 1.3				 77	 9.6	 50	
USGS	05427965	1992-11-01	21:50			CST	T		WS					 14																 0.40				 21	 0.78	 50	
USGS	05427965	1992-11-02	16:30			CST	T		WS					 7.2																 0.20				 78	 1.5	 50	
USGS	05427965	1992-11-12	10:10			CST	T		WS					 5.8																 0.16				 32	 0.50	 50	
USGS	05427965	1992-11-19	17:50			CST	T		WS					 5.2																 0.15				 72	 1.0	 50	
USGS	05427965	1992-11-19	18:35			CST	T		WS					 16																 0.45				 88	 3.8	 50	
USGS	05427965	1992-11-20	00:35			CST	T		WS					 6.1																 0.17				 18	 0.30	 50	
USGS	05427965	1992-11-20	11:25			CST	T		WS					 50																 1.4				 90	 12	 50	
USGS	05427965	1992-11-20	20:45			CST	T		WS					 99																 2.8				 161	 43	 50	
USGS	05427965	1992-11-21	04:15			CST	T		WS					 45																 1.3				 30	 3.7	 50	
USGS	05427965	1992-11-21	10:05			CST	T		WS					 4.4																 0.12				 15	 0.18	 50	
USGS	05427965	1992-11-22	16:00			CST	T		WS					 20																 0.57				 72	 3.9	 50	
USGS	05427965	1992-11-22	16:25			CST	T		WS					 55																 1.6				 93	 14	 50	
USGS	05427965	1992-11-22	22:15			CST	T		WS					 36																 1.0				 48	 4.7	 50	
USGS	05427965	1992-11-23	01:50			CST	T		WS					 7.7																 0.22				 20	 0.41	 50	
USGS	05427965	1992-11-25	15:20			CST	T		WS					 6.7																 0.19				 63	 1.1	 50	
USGS	05427965	1992-12-16	10:05			CST	T		WS					 2.3																 0.07				 12	 0.08	 10	
USGS	05427965	1992-12-29	07:43			CST	T		WS					 30																 0.85				 35	 2.9	 10	
USGS	05427965	1993-01-04	14:37			CST	T		WS					 4.0																 0.11				 23	 0.25	 10	
USGS	05427965	1993-03-05	13:30			CST	T		WS					 2.1																 0.06				 72	 0.41	 10	
USGS	05427965	1993-03-08	11:04			CST	T		WS					 2.5																 0.07				 20	 0.13	 10	
USGS	05427965	1993-03-09	13:30			CST	T		WS					 1.7																 0.05				 29	 0.13	 10	
USGS	05427965	1993-03-09	17:35			CST	T		WS					 5.5																 0.16				 32	 0.48	 50	
USGS	05427965	1993-03-17	13:03			CST	T		WS					 1.1																 0.03				 23	 0.07	 10	
USGS	05427965	1993-03-22	12:59			CST	T		WS					 3.8																 0.11				 135	 1.4	 10	
USGS	05427965	1993-03-23	08:47			CST	T		WS					 29																 0.82				 82	 6.4	 50	
USGS	05427965	1993-03-23	11:30			CST	T		WS					 40																 1.1				 127	 14	 50	
USGS	05427965	1993-03-23	17:15			CST	T		WS					 23																 0.65				 66	 4.1	 50	
USGS	05427965	1993-03-24	05:15			CST	T		WS					 5.8																 0.16				 18	 0.29	 50	
USGS	05427965	1993-03-24	18:45			CST	T		WS					 26																 0.74				 104	 7.3	 50	
USGS	05427965	1993-03-25	06:45			CST	T		WS					 7.2																 0.20				 48	 0.94	 50	
USGS	05427965	1993-03-25	16:00			CST	T		WS					 52																 1.5				 387	 54	 50	
USGS	05427965	1993-03-26	09:30			CST	T		WS					 5.0																 0.14				 23	 0.31	 50	
USGS	05427965	1993-03-26	13:40			CST	T		WS					 30																 0.85				 132	 11	 50	
USGS	05427965	1993-03-27	00:50			CST	T		WS					 5.2																 0.15				 24	 0.33	 50	
USGS	05427965	1993-03-27	10:45			CST	T		WS					 2.2																 0.06				 14	 0.08	 10	
USGS	05427965	1993-03-28	11:55			CST	T		WS					 20																 0.57				 119	 6.4	 50	
USGS	05427965	1993-03-28	14:30			CST	T		WS					 54																 1.5				 195	 28	 50	
USGS	05427965	1993-03-28	21:05			CST	T		WS					 7.2																 0.20				 22	 0.43	 50	
USGS	05427965	1993-03-29	11:55			CST	T		WS					 20																 0.57				 106	 5.7	 50	
USGS	05427965	1993-03-30	18:20			CST	T		WS					 5.0																 0.14				 20	 0.27	 50	
USGS	05427965	1993-03-31	03:00			CST	T		WS					 14																 0.40				 1210	 46	 50	
USGS	05427965	1993-03-31	03:40			CST	T		WS					 67																 1.9				 668	 121	 50	
USGS	05427965	1993-03-31	05:25			CST	T		WS					 25																 0.71				 148	 10	 50	
USGS	05427965	1993-03-31	07:25			CST	T		WS					 100																 2.8				 521	 141	 50	
USGS	05427965	1993-03-31	11:35			CST	T		WS					 54																 1.5				 116	 17	 50	
USGS	05427965	1993-03-31	12:40			CST	T		WS					 80																 2.3				 119	 26	 50	
USGS	05427965	1993-03-31	20:50			CST	T		WS					 34																 0.96				 57	 5.3	 50	
USGS	05427965	1993-03-31	23:05			CST	T		WS					 6.1																 0.17				 44	 0.72	 50	
USGS	05427965	1993-04-07	23:20			CDT	T		WS					 7.2																 0.20				 130	 2.5	 50	
USGS	05427965	1993-04-08	03:00			CDT	T		WS					 37																 1.0				 175	 18	 50	
USGS	05427965	1993-04-08	06:45			CDT	T		WS					 7.7																 0.22				 34	 0.72	 50	
USGS	05427965	1993-04-08	10:10			CDT	T		WS					 40																 1.1				 235	 25	 50	
USGS	05427965	1993-04-08	12:58			CDT	T		WS					 5.7																 0.16				 64	 0.99	 10	
USGS	05427965	1993-04-08	13:00			CDT	T		WS					 5.5																 0.16				 47	 0.70	 50	
USGS	05427965	1993-04-11	05:50			CDT	T		WS					 12																 0.34				 123	 4.0	 50	
USGS	05427965	1993-04-11	06:05			CDT	T		WS					 25																 0.71				 127	 8.6	 50	
USGS	05427965	1993-04-14	00:00			CDT	T		WS					 8.2																 0.23				 292	 6.5	 50	
USGS	05427965	1993-04-15	00:00			CDT	T		WS					 8.2																 0.23				 142	 3.1	 50	
USGS	05427965	1993-04-15	03:25			CDT	T		WS					 41																 1.2				 56	 6.2	 50	
USGS	05427965	1993-04-15	05:55			CDT	T		WS					 94																 2.7				 252	 64	 50	
USGS	05427965	1993-04-15	16:50			CDT	T		WS					 49																 1.4				 66	 8.7	 50	
USGS	05427965	1993-04-16	10:45			CDT	T		WS					 5.0																 0.14				 22	 0.30	 50	
USGS	05427965	1993-04-19	11:45			CDT	T		WS					 11																 0.31				 522	 16	 50	
USGS	05427965	1993-04-19	12:25			CDT	T		WS					 58																 1.6				 441	 69	 50	
USGS	05427965	1993-04-19	16:35			CDT	T		WS					 82																 2.3				 178	 39	 50	
USGS	05427965	1993-04-20	00:40			CDT	T		WS					 6.7																 0.19				 28	 0.50	 50	
USGS	05427965	1993-04-20	03:10			CDT	T		WS					 31																 0.88				 59	 4.9	 50	
USGS	05427965	1993-04-20	03:20			CDT	T		WS					 47																 1.3				 223	 28	 50	
USGS	05427965	1993-04-20	04:05			CDT	T		WS					 66																 1.9				 97	 17	 50	
USGS	05427965	1993-04-20	05:45			CDT	T		WS					 27																 0.76				 53	 3.9	 50	
USGS	05427965	1993-04-20	17:40			CDT	T		WS					 5.0																 0.14				 19	 0.25	 50	
USGS	05427965	1993-04-27	19:10			CDT	T		WS					 11																 0.31				 767	 23	 50	
USGS	05427965	1993-04-28	01:10			CDT	T		WS					 12																 0.34				 132	 4.3	 50	
USGS	05427965	1993-05-01	22:30			CDT	T		WS					 12																 0.34				 95	 3.1	 50	
USGS	05427965	1993-05-02	02:45			CDT	T		WS					 30																 0.85				 264	 21	 50	
USGS	05427965	1993-05-02	10:20			CDT	T		WS					 5.2																 0.15				 15	 0.22	 50	
USGS	05427965	1993-05-03	00:10			CDT	T		WS					 10																 0.28				 171	 4.6	 50	
USGS	05427965	1993-05-03	18:00			CDT	T		WS					 87																 2.5				 1140	 267	 50	
USGS	05427965	1993-05-03	19:40			CDT	T		WS					 38																 1.1				 195	 20	 50	
USGS	05427965	1993-05-03	21:35			CDT	T		WS					 8.7																 0.25				 81	 1.9	 50	
USGS	05427965	1993-05-08	04:20			CDT	T		WS					 67																 1.9				 765	 138	 50	
USGS	05427965	1993-05-08	04:45			CDT	T		WS					 89																 2.5				 1340	 323	 50	
USGS	05427965	1993-05-08	05:30			CDT	T		WS					 47																 1.3				 380	 48	 50	
USGS	05427965	1993-05-08	10:35			CDT	T		WS					 5.2																 0.15				 53	 0.75	 50	
USGS	05427965	1993-05-18	04:25			CDT	T		WS					 6.7																 0.19				 45	 0.82	 50	
USGS	05427965	1993-05-19	18:00			CDT	T		WS					 36																 1.0				 237	 23	 50	
USGS	05427965	1993-05-19	20:05			CDT	T		WS					 6.4																 0.18				 42	 0.73	 50	
USGS	05427965	1993-05-22	22:05			CDT	T		WS					 7.7																 0.22				 40	 0.84	 50	
USGS	05427965	1993-05-23	16:20			CDT	T		WS					 46																 1.3				 260	 32	 50	
USGS	05427965	1993-05-23	23:15			CDT	T		WS					 4.4																 0.12				 18	 0.21	 50	
USGS	05427965	1993-05-27	07:30			CDT	T		WS					 9.6																 0.27				 48	 1.2	 50	
USGS	05427965	1993-05-30	05:30			CDT	T		WS					 16																 0.45				 242	 10	 50	
USGS	05427965	1993-05-30	07:10			CDT	T		WS					 49																 1.4				 114	 15	 50	
USGS	05427965	1993-05-30	10:40			CDT	T		WS					 15																 0.42				 32	 1.3	 50	
USGS	05427965	1993-05-30	20:20			CDT	T		WS					 7.2																 0.20				 53	 1.0	 50	
USGS	05427965	1993-06-02	16:50			CDT	T		WS					 7.7																 0.22				 50	 1.0	 50	
USGS	05427965	1993-06-02	18:10			CDT	T		WS					 21																 0.59				 47	 2.6	 50	
USGS	05427965	1993-06-02	22:00			CDT	T		WS					 8.2																 0.23				 15	 0.33	 50	
USGS	05427965	1993-06-07	11:10			CDT	T		WS					 56																 1.6				 894	 135	 50	
USGS	05427965	1993-06-07	11:35			CDT	T		WS					 86																 2.4				 2000	 464	 50	
USGS	05427965	1993-06-07	12:00			CDT	T		WS					 159																 4.5				 518	 223	 50	
USGS	05427965	1993-06-07	12:25			CDT	T		WS					 146																 4.1				 736	 290	 50	
USGS	05427965	1993-06-07	12:40			CDT	T		WS					 174																 4.9				 378	 178	 50	
USGS	05427965	1993-06-07	13:45			CDT	T		WS					 105																 3.0				 262	 74	 50	
USGS	05427965	1993-06-07	16:25			CDT	T		WS					 53																 1.5				 159	 23	 50	
USGS	05427965	1993-06-08	01:55			CDT	T		WS					 37																 1.0				 95	 9.5	 50	
USGS	05427965	1993-06-08	06:50			CDT	T		WS					 8.7																 0.25				 55	 1.3	 50	
USGS	05427965	1993-06-13	23:55			CDT	T		WS					 31																 0.88				 388	 33	 50	
USGS	05427965	1993-06-14	00:20			CDT	T		WS					 76																 2.2				 1120	 229	 50	
USGS	05427965	1993-06-14	05:50			CDT	T		WS					 33																 0.93				 48	 4.3	 50	
USGS	05427965	1993-06-14	08:25			CDT	T		WS					 6.1																 0.17				 26	 0.43	 50	
USGS	05427965	1993-06-17	10:45			CDT	T		WS					 56																 1.6				 261	 39	 50	
USGS	05427965	1993-06-17	11:05			CDT	T		WS					 89																 2.5				 1150	 276	 50	
USGS	05427965	1993-06-17	14:50			CDT	T		WS					 9.1																 0.26				 64	 1.6	 50	
USGS	05427965	1993-06-17	19:35			CDT	T		WS					 69																 2.0				 153	 28	 50	
USGS	05427965	1993-06-18	04:30			CDT	T		WS					 4.4																 0.12				 32	 0.38	 50	
USGS	05427965	1993-06-19	02:30			CDT	T		WS					 14																 0.40				 104	 4.0	 50	
USGS	05427965	1993-06-19	19:20			CDT	T		WS					 15																 0.42				 242	 9.8	 50	
USGS	05427965	1993-06-19	20:55			CDT	T		WS					 5.0																 0.14				 30	 0.41	 50	
USGS	05427965	1993-06-24	20:20			CDT	T		WS					 14																 0.40				 133	 5.0	 50	
USGS	05427965	1993-06-24	20:30			CDT	T		WS					 73																 2.1				 184	 36	 50	
USGS	05427965	1993-06-24	20:40			CDT	T		WS					 112																 3.2				 2800	 848	 50	
USGS	05427965	1993-06-24	22:15			CDT	T		WS					 50																 1.4				 206	 28	 50	
USGS	05427965	1993-06-25	07:25			CDT	T		WS					 5.2																 0.15				 28	 0.40	 50	
USGS	05427965	1993-06-30	01:00			CDT	T		WS					 8.2																 0.23				 47	 1.0	 50	
USGS	05427965	1993-06-30	01:55			CDT	T		WS					 71																 2.0				 83	 16	 50	
USGS	05427965	1993-06-30	08:35			CDT	T		WS					 15																 0.42				 13	 0.54	 50	
USGS	05427965	1993-07-03	16:20			CDT	T		WS					 8.7																 0.25				 168	 3.9	 50	
USGS	05427965	1993-07-05	05:50			CDT	T		WS					 8.7																 0.25				 59	 1.4	 50	
USGS	05427965	1993-07-05	06:30			CDT	T		WS					 45																 1.3				 181	 22	 50	
USGS	05427965	1993-07-05	12:45			CDT	T		WS					 4.1																 0.12				 12	 0.13	 50	
USGS	05427965	1993-07-05	13:35			CDT	T		WS					 345																 9.8				 363	 339	 50	
USGS	05427965	1993-07-05	19:35			CDT	T		WS					 96																 2.7				 971	 252	 50	
USGS	05427965	1993-07-05	23:05			CDT	T		WS					 86																 2.4				 418	 97	 50	
USGS	05427965	1993-07-06	06:55			CDT	T		WS					 42																 1.2				 122	 14	 50	
USGS	05427965	1993-07-06	17:20			CDT	T		WS					 9.6																 0.27				 70	 1.8	 50	
USGS	05427965	1993-07-08	13:40			CDT	T		WS					 10																 0.28				 144	 3.9	 50	
USGS	05427965	1993-07-08	14:25			CDT	T		WS					 26																 0.74				 275	 19	 50	
USGS	05427965	1993-07-08	15:35			CDT	T		WS					 12																 0.34				 74	 2.4	 50	
USGS	05427965	1993-07-09	01:20			CDT	T		WS					 54																 1.5				 304	 44	 50	
USGS	05427965	1993-07-09	01:40			CDT	T		WS					 300																 8.5				 452	 366	 50	
USGS	05427965	1993-07-09	02:00			CDT	T		WS					 123																 3.5				 876	 291	 50	
USGS	05427965	1993-07-09	02:50			CDT	T		WS					 94																 2.7				 263	 67	 50	
USGS	05427965	1993-07-09	05:35			CDT	T		WS					 114																 3.2				 144	 44	 50	
USGS	05427965	1993-07-09	06:57			CDT	T		WS					 61																 1.7				 132	 22	 50	
USGS	05427965	1993-07-09	06:58			CDT	T		WS					 61																 1.7				 149	 24	 10	
USGS	05427965	1993-07-09	17:05			CDT	T		WS					 7.7																 0.22				 125	 2.6	 50	
USGS	05427965	1993-07-10	18:25			CDT	T		WS					 92																 2.6				 278	 69	 50	
USGS	05427965	1993-07-10	19:55			CDT	T		WS					 59																 1.7				 179	 28	 50	
USGS	05427965	1993-07-10	22:45			CDT	T		WS					 9.1																 0.26				 63	 1.6	 50	
USGS	05427965	1993-07-13	15:45			CDT	T		WS					 22																 0.62				 190	 11	 50	
USGS	05427965	1993-07-13	21:30			CDT	T		WS					 7.7																 0.22				 37	 0.77	 50	
USGS	05427965	1993-07-17	13:00			CDT	T		WS					 9.1																 0.26				 68	 1.7	 50	
USGS	05427965	1993-07-17	13:30			CDT	T		WS					 52																 1.5				 281	 39	 50	
USGS	05427965	1993-07-17	17:45			CDT	T		WS					 4.7																 0.13				 17	 0.22	 50	
USGS	05427965	1993-07-25	02:55			CDT	T		WS					 9.6																 0.27				 86	 2.2	 50	
USGS	05427965	1993-07-25	03:05			CDT	T		WS					 74																 2.1				 181	 36	 50	
USGS	05427965	1993-07-25	04:15			CDT	T		WS					 210																 5.9				 339	 192	 50	
USGS	05427965	1993-07-25	04:25			CDT	T		WS					 431																 12				 452	 527	 50	
USGS	05427965	1993-07-25	04:45			CDT	T		WS					 165																 4.7				 661	 295	 50	
USGS	05427965	1993-07-25	16:15			CDT	T		WS					 7.2																 0.20				 64	 1.2	 50	
USGS	05427965	1993-07-27	22:35			CDT	T		WS					 53																 1.5				 192	 27	 50	
USGS	05427965	1993-07-27	23:00			CDT	T		WS					 48																 1.4				 573	 74	 50	
USGS	05427965	1993-07-28	03:55			CDT	T		WS					 5.2																 0.15				 24	 0.34	 50	
USGS	05427965	1993-08-04	22:30			CDT	T		WS					 3.8																 0.11				 2	 0.02	 50	
USGS	05427965	1993-08-06	10:30			CDT	T		WS					 5.0																 0.14				 0.7	 0.01	 50	
USGS	05427965	1993-08-09	10:55			CDT	T		WS					 9.6																 0.27				 2720	 70	 50	
USGS	05427965	1993-08-09	11:30			CDT	T		WS					 99																 2.8				 566	 151	 50	
USGS	05427965	1993-08-09	12:45			CDT	T		WS					 44																 1.2				 145	 17	 50	
USGS	05427965	1993-08-09	12:46			CDT	T		WS					 44																 1.2				 144	 17	 10	
USGS	05427965	1993-08-09	16:50			CDT	T		WS					 3.8																 0.11				 28	 0.28	 50	
USGS	05427965	1993-08-15	05:40			CDT	T		WS					 12																 0.34				 204	 6.6	 50	
USGS	05427965	1993-08-15	06:05			CDT	T		WS					 87																 2.5				 133	 31	 50	
USGS	05427965	1993-08-15	06:25			CDT	T		WS					 290																 8.2				 207	 162	 50	
USGS	05427965	1993-08-15	06:40			CDT	T		WS					 174																 4.9				 385	 181	 50	
USGS	05427965	1993-08-15	07:35			CDT	T		WS					 169																 4.8				 328	 150	 50	
USGS	05427965	1993-08-15	08:30			CDT	T		WS					 82																 2.3				 136	 30	 50	
USGS	05427965	1993-08-15	08:50			CDT	T		WS					 154																 4.4				 196	 82	 50	
USGS	05427965	1993-08-15	11:45			CDT	T		WS					 61																 1.7				 89	 15	 50	
USGS	05427965	1993-08-16	00:20			CDT	T		WS					 5.2																 0.15				 45	 0.63	 50	
USGS	05427965	1993-08-23	06:15			CDT	T		WS					 15																 0.42				 114	 4.6	 50	
USGS	05427965	1993-08-23	06:45			CDT	T		WS					 82																 2.3				 280	 62	 50	
USGS	05427965	1993-08-23	10:50			CDT	T		WS					 6.7																 0.19				 26	 0.47	 50	
USGS	05427965	1993-08-23	15:55			CDT	T		WS					 38																 1.1				 219	 22	 50	
USGS	05427965	1993-08-23	16:00			CDT	T		WS					 67																 1.9				 173	 31	 50	
USGS	05427965	1993-08-23	16:20			CDT	T		WS					 64																 1.8				 521	 90	 50	
USGS	05427965	1993-08-23	18:50			CDT	T		WS					 8.2																 0.23				 132	 2.9	 50	
USGS	05427965	1993-08-26	07:55			CDT	T		WS					 29																 0.82				 301	 24	 50	
USGS	05427965	1993-08-26	09:30			CDT	T		WS					 11																 0.31				 76	 2.3	 50	
USGS	05427965	1993-08-29	09:55			CDT	T		WS					 7.2																 0.20				 96	 1.9	 50	
USGS	05427965	1993-08-29	10:35			CDT	T		WS					 25																 0.71				 203	 14	 50	
USGS	05427965	1993-08-30	05:55			CDT	T		WS					 8.2																 0.23				 34	 0.75	 50	
USGS	05427965	1993-09-11	17:20			CDT	T		WS					 24																 0.68				 234	 15	 50	
USGS	05427965	1993-09-11	18:55			CDT	T		WS					 9.6																 0.27				 71	 1.8	 50	
USGS	05427965	1993-09-13	14:05			CDT	T		WS					 58																 1.6				 194	 30	 50	
